date,factor,hump_value,mid_maturity,short_maturity,long_maturity
2014-05-28,gamma2,6.759507129802273e-06,6m,1m,12m
2014-05-29,gamma2,9.268961603373995e-06,6m,1m,12m
2014-05-30,gamma2,1.4295120886216735e-05,6m,1m,12m
2014-06-02,gamma2,9.593833935511617e-06,6m,1m,12m
2014-06-03,gamma2,6.6460070490866845e-06,6m,1m,12m
2014-06-04,gamma2,9.612616649855553e-06,6m,1m,12m
2014-06-05,gamma2,4.487619433772243e-06,6m,1m,12m
2014-06-06,gamma2,7.301851041143153e-06,6m,1m,12m
2014-06-09,gamma2,3.4082197878162015e-06,6m,1m,12m
2014-06-10,gamma2,2.9433530144135207e-06,6m,1m,12m
2014-06-11,gamma2,5.996654818303783e-06,6m,1m,12m
2014-06-12,gamma2,8.770340804507764e-06,6m,1m,12m
2014-06-13,gamma2,2.852066755037204e-06,6m,1m,12m
2014-06-16,gamma2,6.172961875980483e-06,6m,1m,12m
2014-06-17,gamma2,6.539591090745571e-06,6m,1m,12m
2014-06-18,gamma2,4.72042826234869e-06,6m,1m,12m
2014-06-19,gamma2,7.266174983426744e-06,6m,1m,12m
2014-06-20,gamma2,4.727568999914431e-06,6m,1m,12m
2014-06-23,gamma2,4.455643821014495e-06,6m,1m,12m
2014-06-24,gamma2,5.819167799947182e-06,6m,1m,12m
2014-06-25,gamma2,5.560317062731783e-06,6m,1m,12m
2014-06-26,gamma2,4.741989045448778e-06,6m,1m,12m
2014-06-27,gamma2,2.5984623433268434e-06,6m,1m,12m
2014-06-30,gamma2,2.8959509826009374e-06,6m,1m,12m
2014-07-01,gamma2,6.370726618029507e-06,6m,1m,12m
2014-07-02,gamma2,4.237824382314614e-06,6m,1m,12m
2014-07-03,gamma2,8.176839871639052e-06,6m,1m,12m
2014-07-07,gamma2,4.829440494742023e-06,6m,1m,12m
2014-07-08,gamma2,2.208267087639388e-06,6m,1m,12m
2014-07-09,gamma2,5.307288183351528e-06,6m,1m,12m
2014-07-10,gamma2,5.359238988244448e-06,6m,1m,12m
2014-07-11,gamma2,4.1105602200440425e-07,6m,1m,12m
2014-07-14,gamma2,-5.306788739692155e-07,6m,1m,12m
2014-07-15,gamma2,1.9833299084603508e-06,6m,1m,12m
2014-07-16,gamma2,3.990219804380367e-06,6m,1m,12m
2014-07-17,gamma2,1.014686861291267e-05,6m,1m,12m
2014-07-18,gamma2,1.2368072986469449e-05,6m,1m,12m
2014-07-21,gamma2,-7.891108015438524e-06,6m,1m,12m
2014-07-22,gamma2,-4.533145918862646e-07,6m,1m,12m
2014-07-23,gamma2,5.453574934684787e-06,6m,1m,12m
2014-07-24,gamma2,9.288461127894163e-06,6m,1m,12m
2014-07-25,gamma2,5.836403401963517e-06,6m,1m,12m
2014-07-28,gamma2,-1.7903883995862047e-05,6m,1m,12m
2014-07-29,gamma2,-2.0286541273870125e-05,6m,1m,12m
2014-07-30,gamma2,-2.5541240881845e-05,6m,1m,12m
2014-07-31,gamma2,-5.570175900216934e-05,6m,1m,12m
2014-08-01,gamma2,-6.085181759910965e-05,6m,1m,12m
2014-08-04,gamma2,-4.280779700027117e-05,6m,1m,12m
2014-08-05,gamma2,-6.057959554492052e-05,6m,1m,12m
2014-08-06,gamma2,-3.7387853352308074e-05,6m,1m,12m
2014-08-07,gamma2,-2.8088981383967993e-05,6m,1m,12m
2014-08-08,gamma2,-1.6654938565752316e-05,6m,1m,12m
2014-08-11,gamma2,-1.0624869045626386e-05,6m,1m,12m
2014-08-12,gamma2,-1.0711674803976524e-05,6m,1m,12m
2014-08-13,gamma2,-9.307718924893454e-06,6m,1m,12m
2014-08-14,gamma2,-8.745803729499958e-06,6m,1m,12m
2014-08-15,gamma2,-9.525586883061622e-06,6m,1m,12m
2014-08-18,gamma2,-3.3060651859588724e-06,6m,1m,12m
2014-08-19,gamma2,-1.1943230729324897e-06,6m,1m,12m
2014-08-20,gamma2,2.3738817633466655e-06,6m,1m,12m
2014-08-21,gamma2,4.501764112199473e-06,6m,1m,12m
2014-08-22,gamma2,-2.930107296383912e-07,6m,1m,12m
2014-08-25,gamma2,1.7677322325735091e-06,6m,1m,12m
2014-08-26,gamma2,4.2640616747980254e-08,6m,1m,12m
2014-08-27,gamma2,8.883412025769029e-07,6m,1m,12m
2014-08-28,gamma2,2.2532870123019516e-06,6m,1m,12m
2014-08-29,gamma2,3.7996361351652183e-06,6m,1m,12m
2014-09-02,gamma2,3.5117679259769902e-06,6m,1m,12m
2014-09-03,gamma2,-2.155678407615968e-06,6m,1m,12m
2014-09-04,gamma2,-2.009609909665945e-06,6m,1m,12m
2014-09-05,gamma2,-3.438246561984157e-06,6m,1m,12m
2014-09-08,gamma2,-3.5447535357795922e-06,6m,1m,12m
2014-09-09,gamma2,-1.3983828844539766e-06,6m,1m,12m
2014-09-10,gamma2,-2.0778087469065387e-06,6m,1m,12m
2014-09-11,gamma2,9.920196136307989e-08,6m,1m,12m
2014-09-12,gamma2,2.908176644901165e-07,6m,1m,12m
2014-09-15,gamma2,-2.2184430256721574e-07,6m,1m,12m
2014-09-16,gamma2,6.1377241621506235e-06,6m,1m,12m
2014-09-17,gamma2,3.7992341792326854e-06,6m,1m,12m
2014-09-18,gamma2,3.542253698525992e-06,6m,1m,12m
2014-09-19,gamma2,3.1713920041344708e-06,6m,1m,12m
2014-09-22,gamma2,-1.3900188476820586e-07,6m,1m,12m
2014-09-23,gamma2,4.180699567291261e-06,6m,1m,12m
2014-09-24,gamma2,-2.512873766449051e-06,6m,1m,12m
2014-09-25,gamma2,-1.41215463396737e-07,6m,1m,12m
2014-09-26,gamma2,-3.284690429089816e-06,6m,1m,12m
2014-09-29,gamma2,1.4254536738948744e-06,6m,1m,12m
2014-09-30,gamma2,-6.96108563171358e-07,6m,1m,12m
2014-10-01,gamma2,5.410125274579414e-07,6m,1m,12m
2014-10-02,gamma2,8.10953543529264e-06,6m,1m,12m
2014-10-03,gamma2,4.167581204113242e-06,6m,1m,12m
2014-10-06,gamma2,3.571726070545197e-06,6m,1m,12m
2014-10-07,gamma2,1.250738454343641e-06,6m,1m,12m
2014-10-08,gamma2,1.0412987662015621e-06,6m,1m,12m
2014-10-09,gamma2,-1.772958947493368e-06,6m,1m,12m
2014-10-10,gamma2,-1.1387200566176705e-05,6m,1m,12m
2014-10-13,gamma2,-1.3868294596288793e-05,6m,1m,12m
2014-10-14,gamma2,-1.3581389752237728e-05,6m,1m,12m
2014-10-15,gamma2,-1.571061678680916e-05,6m,1m,12m
2014-10-16,gamma2,-1.3450104035188587e-05,6m,1m,12m
2014-10-17,gamma2,-9.653781576327479e-06,6m,1m,12m
2014-10-20,gamma2,-8.058182789102901e-06,6m,1m,12m
2014-10-21,gamma2,4.655167265084626e-06,6m,1m,12m
2014-10-22,gamma2,1.3472178828840109e-06,6m,1m,12m
2014-10-23,gamma2,3.952024630344375e-06,6m,1m,12m
2014-10-24,gamma2,5.2161126233886506e-06,6m,1m,12m
2014-10-27,gamma2,7.718521414914937e-06,6m,1m,12m
2014-10-28,gamma2,6.114516356858383e-06,6m,1m,12m
2014-10-29,gamma2,1.1343105435420997e-05,6m,1m,12m
2014-10-30,gamma2,6.827545841091204e-06,6m,1m,12m
2014-10-31,gamma2,1.0534906793941259e-05,6m,1m,12m
2014-11-03,gamma2,1.0809502502365196e-05,6m,1m,12m
2014-11-04,gamma2,1.1162818461788018e-05,6m,1m,12m
2014-11-05,gamma2,8.461414530964348e-06,6m,1m,12m
2014-11-06,gamma2,1.0565997412026956e-05,6m,1m,12m
2014-11-07,gamma2,9.904641415169008e-06,6m,1m,12m
2014-11-10,gamma2,7.224707382566086e-06,6m,1m,12m
2014-11-11,gamma2,6.943297118337151e-06,6m,1m,12m
2014-11-12,gamma2,4.6145436055962774e-06,6m,1m,12m
2014-11-13,gamma2,4.557475161867078e-06,6m,1m,12m
2014-11-14,gamma2,3.352859949530019e-06,6m,1m,12m
2014-11-17,gamma2,5.718582414205751e-06,6m,1m,12m
2014-11-18,gamma2,9.811113884920965e-06,6m,1m,12m
2014-11-19,gamma2,5.07723202372822e-06,6m,1m,12m
2014-11-20,gamma2,4.392071143715759e-06,6m,1m,12m
2014-11-21,gamma2,7.86663889641978e-06,6m,1m,12m
2014-11-24,gamma2,5.636269767729361e-06,6m,1m,12m
2014-11-25,gamma2,5.843789655296495e-06,6m,1m,12m
2014-11-26,gamma2,7.276470658938909e-06,6m,1m,12m
2014-11-28,gamma2,7.062782141134647e-06,6m,1m,12m
2014-12-01,gamma2,1.0687753726676976e-05,6m,1m,12m
2014-12-02,gamma2,6.81463526917467e-06,6m,1m,12m
2014-12-03,gamma2,8.475249313971672e-06,6m,1m,12m
2014-12-04,gamma2,8.501354247765552e-06,6m,1m,12m
2014-12-05,gamma2,6.730205602711763e-06,6m,1m,12m
2014-12-08,gamma2,1.1461825324343907e-05,6m,1m,12m
2014-12-09,gamma2,6.607134102709776e-06,6m,1m,12m
2014-12-10,gamma2,3.984011748743482e-06,6m,1m,12m
2014-12-11,gamma2,1.0470682823522908e-05,6m,1m,12m
2014-12-12,gamma2,7.536768818294333e-06,6m,1m,12m
2014-12-15,gamma2,-2.354831176886852e-05,6m,1m,12m
2014-12-16,gamma2,-4.5412716359878174e-05,6m,1m,12m
2014-12-17,gamma2,1.3314828581989977e-05,6m,1m,12m
2014-12-18,gamma2,7.45765668698094e-06,6m,1m,12m
2014-12-19,gamma2,1.4849693966227702e-05,6m,1m,12m
2014-12-22,gamma2,9.56721039873136e-06,6m,1m,12m
2014-12-23,gamma2,7.375878792197328e-06,6m,1m,12m
2014-12-24,gamma2,5.980393816474331e-06,6m,1m,12m
2014-12-26,gamma2,9.662681803066248e-06,6m,1m,12m
2014-12-29,gamma2,2.017554349750887e-05,6m,1m,12m
2014-12-30,gamma2,1.484545617762527e-05,6m,1m,12m
2014-12-31,gamma2,1.6171224973719055e-05,6m,1m,12m
2015-01-02,gamma2,8.417550577119565e-06,6m,1m,12m
2015-01-05,gamma2,1.0175331589726739e-05,6m,1m,12m
2015-01-06,gamma2,9.574249025527067e-06,6m,1m,12m
2015-01-07,gamma2,7.683747350384504e-06,6m,1m,12m
2015-01-08,gamma2,6.033915580853474e-06,6m,1m,12m
2015-01-09,gamma2,9.93015738810255e-06,6m,1m,12m
2015-01-12,gamma2,1.0784801762112781e-05,6m,1m,12m
2015-01-13,gamma2,1.213398599020453e-05,6m,1m,12m
2015-01-14,gamma2,1.8319284482611915e-05,6m,1m,12m
2015-01-15,gamma2,1.1478120259148613e-05,6m,1m,12m
2015-01-16,gamma2,1.3435481693715444e-05,6m,1m,12m
2015-01-20,gamma2,9.92040728813392e-06,6m,1m,12m
2015-01-21,gamma2,1.4540415047850382e-05,6m,1m,12m
2015-01-22,gamma2,1.2577136143660829e-05,6m,1m,12m
2015-01-23,gamma2,1.297842585025854e-05,6m,1m,12m
2015-01-26,gamma2,1.2143714628058153e-05,6m,1m,12m
2015-01-27,gamma2,1.5501255090709023e-05,6m,1m,12m
2015-01-28,gamma2,1.715662958346605e-05,6m,1m,12m
2015-01-29,gamma2,1.5841976200646994e-05,6m,1m,12m
2015-01-30,gamma2,1.6705545303461308e-05,6m,1m,12m
2015-02-02,gamma2,1.5165607817799758e-05,6m,1m,12m
2015-02-03,gamma2,6.258652590503471e-06,6m,1m,12m
2015-02-04,gamma2,1.7331917439004e-05,6m,1m,12m
2015-02-05,gamma2,1.2982048870446873e-05,6m,1m,12m
2015-02-06,gamma2,1.3869101639192706e-05,6m,1m,12m
2015-02-09,gamma2,1.5601388360897957e-05,6m,1m,12m
2015-02-10,gamma2,1.7031301379596775e-05,6m,1m,12m
2015-02-11,gamma2,1.979032006623623e-05,6m,1m,12m
2015-02-12,gamma2,8.418665199316353e-06,6m,1m,12m
2015-02-13,gamma2,1.0543213588842897e-05,6m,1m,12m
2015-02-17,gamma2,1.309408288870851e-05,6m,1m,12m
2015-02-18,gamma2,1.1976171703473515e-05,6m,1m,12m
2015-02-19,gamma2,1.2965649785147555e-05,6m,1m,12m
2015-02-20,gamma2,9.567817627707614e-06,6m,1m,12m
2015-02-23,gamma2,9.845777051633325e-06,6m,1m,12m
2015-02-24,gamma2,8.885957203510836e-06,6m,1m,12m
2015-02-25,gamma2,9.810585619193962e-06,6m,1m,12m
2015-02-26,gamma2,1.0299844482743087e-05,6m,1m,12m
2015-02-27,gamma2,1.0807665957234674e-05,6m,1m,12m
2015-03-02,gamma2,1.3991911641308703e-05,6m,1m,12m
2015-03-03,gamma2,1.2863145194096292e-05,6m,1m,12m
2015-03-04,gamma2,1.1523401559071237e-05,6m,1m,12m
2015-03-05,gamma2,1.1770450944784398e-05,6m,1m,12m
2015-03-06,gamma2,1.4454479341956289e-05,6m,1m,12m
2015-03-09,gamma2,1.6513541335093687e-05,6m,1m,12m
2015-03-10,gamma2,2.3217723884129185e-05,6m,1m,12m
2015-03-11,gamma2,2.2593469611655442e-05,6m,1m,12m
2015-03-12,gamma2,1.9305565189528384e-05,6m,1m,12m
2015-03-13,gamma2,2.1764007033658297e-05,6m,1m,12m
2015-03-16,gamma2,1.820682129999831e-05,6m,1m,12m
2015-03-17,gamma2,2.0865746014960054e-05,6m,1m,12m
2015-03-18,gamma2,1.0083707167413767e-05,6m,1m,12m
2015-03-19,gamma2,1.5653510681763564e-05,6m,1m,12m
2015-03-20,gamma2,6.254938622824114e-06,6m,1m,12m
2015-03-23,gamma2,1.6644387725556016e-05,6m,1m,12m
2015-03-24,gamma2,1.618499930899319e-05,6m,1m,12m
2015-03-25,gamma2,4.5764851245875655e-06,6m,1m,12m
2015-03-26,gamma2,7.5669344282088905e-06,6m,1m,12m
2015-03-27,gamma2,6.2281379961863565e-06,6m,1m,12m
2015-03-30,gamma2,9.676768902189044e-06,6m,1m,12m
2015-03-31,gamma2,1.0024992978844784e-05,6m,1m,12m
2015-04-01,gamma2,9.494093338697862e-06,6m,1m,12m
2015-04-02,gamma2,1.3802647407167387e-05,6m,1m,12m
2015-04-06,gamma2,1.2172263403224259e-05,6m,1m,12m
2015-04-07,gamma2,1.1527292488418098e-05,6m,1m,12m
2015-04-08,gamma2,8.68393540355479e-06,6m,1m,12m
2015-04-09,gamma2,1.0445528499257028e-05,6m,1m,12m
2015-04-10,gamma2,1.3185338272226492e-05,6m,1m,12m
2015-04-13,gamma2,1.1820313616030642e-05,6m,1m,12m
2015-04-14,gamma2,1.1811182317339732e-05,6m,1m,12m
2015-04-15,gamma2,9.01481447922012e-06,6m,1m,12m
2015-04-16,gamma2,1.0980070913057713e-05,6m,1m,12m
2015-04-17,gamma2,8.523144479742087e-06,6m,1m,12m
2015-04-20,gamma2,8.671545171789054e-06,6m,1m,12m
2015-04-21,gamma2,7.316887362918433e-06,6m,1m,12m
2015-04-22,gamma2,4.568358461908046e-06,6m,1m,12m
2015-04-23,gamma2,5.159498316285228e-06,6m,1m,12m
2015-04-24,gamma2,5.730654916736361e-06,6m,1m,12m
2015-04-27,gamma2,5.771677008352658e-06,6m,1m,12m
2015-04-28,gamma2,4.014578091351159e-06,6m,1m,12m
2015-04-29,gamma2,3.150521497878006e-06,6m,1m,12m
2015-04-30,gamma2,4.3076345163047086e-06,6m,1m,12m
2015-05-01,gamma2,4.451339957791862e-06,6m,1m,12m
2015-05-04,gamma2,5.718276495961549e-06,6m,1m,12m
2015-05-05,gamma2,4.905079692585035e-06,6m,1m,12m
2015-05-06,gamma2,6.759024213133002e-06,6m,1m,12m
2015-05-07,gamma2,5.913459113354711e-06,6m,1m,12m
2015-05-08,gamma2,4.816766558791345e-06,6m,1m,12m
2015-05-11,gamma2,8.054394201132068e-06,6m,1m,12m
2015-05-12,gamma2,5.1718428430269685e-06,6m,1m,12m
2015-05-13,gamma2,4.4665677590780695e-06,6m,1m,12m
2015-05-14,gamma2,5.2196283002767084e-06,6m,1m,12m
2015-05-15,gamma2,2.2663950155488268e-06,6m,1m,12m
2015-05-18,gamma2,3.946867801894966e-06,6m,1m,12m
2015-05-19,gamma2,9.540321410086238e-07,6m,1m,12m
2015-05-20,gamma2,4.460764342265543e-06,6m,1m,12m
2015-05-21,gamma2,3.0900716250129255e-06,6m,1m,12m
2015-05-22,gamma2,5.481285560641655e-06,6m,1m,12m
2015-05-26,gamma2,2.437276786703905e-06,6m,1m,12m
2015-05-27,gamma2,5.835867481546679e-06,6m,1m,12m
2015-05-28,gamma2,1.2055873058685103e-06,6m,1m,12m
2015-05-29,gamma2,1.4573272193121572e-06,6m,1m,12m
2015-06-01,gamma2,2.3773091235535397e-06,6m,1m,12m
2015-06-02,gamma2,1.8515792319959108e-06,6m,1m,12m
2015-06-03,gamma2,7.453883929572289e-07,6m,1m,12m
2015-06-04,gamma2,1.7027541019070671e-06,6m,1m,12m
2015-06-05,gamma2,-2.6216958627583277e-06,6m,1m,12m
2015-06-08,gamma2,-4.043210176839797e-06,6m,1m,12m
2015-06-09,gamma2,-1.93489495122156e-06,6m,1m,12m
2015-06-10,gamma2,1.504202317957236e-07,6m,1m,12m
2015-06-11,gamma2,-1.3815365196392636e-06,6m,1m,12m
2015-06-12,gamma2,8.660879437099356e-06,6m,1m,12m
2015-06-15,gamma2,-4.502181458288321e-06,6m,1m,12m
2015-06-16,gamma2,3.4686127867764905e-06,6m,1m,12m
2015-06-17,gamma2,-1.502621265644173e-06,6m,1m,12m
2015-06-18,gamma2,9.45472647006592e-06,6m,1m,12m
2015-06-19,gamma2,3.895798906537732e-06,6m,1m,12m
2015-06-22,gamma2,9.65178517270541e-07,6m,1m,12m
2015-06-23,gamma2,6.525675726913385e-06,6m,1m,12m
2015-06-24,gamma2,7.4227595332461376e-06,6m,1m,12m
2015-06-25,gamma2,6.102915575700716e-06,6m,1m,12m
2015-06-26,gamma2,1.0176567103522202e-05,6m,1m,12m
2015-06-29,gamma2,1.4322818639021165e-05,6m,1m,12m
2015-06-30,gamma2,6.851010524244402e-06,6m,1m,12m
2015-07-01,gamma2,1.8096353390550642e-05,6m,1m,12m
2015-07-02,gamma2,8.49751973190577e-06,6m,1m,12m
2015-07-06,gamma2,9.027298089709133e-06,6m,1m,12m
2015-07-07,gamma2,1.4208083003025824e-05,6m,1m,12m
2015-07-08,gamma2,3.1587733991597774e-05,6m,1m,12m
2015-07-09,gamma2,1.6749048789716907e-05,6m,1m,12m
2015-07-10,gamma2,1.1518251782228998e-05,6m,1m,12m
2015-07-13,gamma2,5.677704342574638e-06,6m,1m,12m
2015-07-14,gamma2,9.01033650186007e-06,6m,1m,12m
2015-07-15,gamma2,4.958767454743472e-06,6m,1m,12m
2015-07-16,gamma2,1.166986517210558e-05,6m,1m,12m
2015-07-17,gamma2,-1.9028606248703546e-06,6m,1m,12m
2015-07-20,gamma2,3.1437040747252066e-06,6m,1m,12m
2015-07-21,gamma2,1.349361651317522e-05,6m,1m,12m
2015-07-22,gamma2,8.656406990238492e-06,6m,1m,12m
2015-07-23,gamma2,7.813666875532668e-06,6m,1m,12m
2015-07-24,gamma2,1.6088429931809923e-05,6m,1m,12m
2015-07-27,gamma2,2.0497055739616638e-05,6m,1m,12m
2015-07-28,gamma2,7.933358967263473e-06,6m,1m,12m
2015-07-29,gamma2,4.699110002272369e-06,6m,1m,12m
2015-07-30,gamma2,5.479202420034477e-06,6m,1m,12m
2015-07-31,gamma2,8.09238512029589e-06,6m,1m,12m
2015-08-03,gamma2,1.0429520000304942e-05,6m,1m,12m
2015-08-04,gamma2,7.737907102486111e-06,6m,1m,12m
2015-08-05,gamma2,1.0179166335605778e-05,6m,1m,12m
2015-08-06,gamma2,7.6048326458204515e-06,6m,1m,12m
2015-08-07,gamma2,7.1305519335956674e-06,6m,1m,12m
2015-08-10,gamma2,9.483930085103295e-06,6m,1m,12m
2015-08-11,gamma2,7.898199758718569e-06,6m,1m,12m
2015-08-12,gamma2,1.534774233774542e-05,6m,1m,12m
2015-08-13,gamma2,1.5698364865214e-05,6m,1m,12m
2015-08-14,gamma2,2.001797362671058e-05,6m,1m,12m
2015-08-17,gamma2,2.3749003818089554e-05,6m,1m,12m
2015-08-18,gamma2,2.9521863199758932e-05,6m,1m,12m
2015-08-19,gamma2,2.4904490374234434e-05,6m,1m,12m
2015-08-20,gamma2,3.2558430041389566e-05,6m,1m,12m
2015-08-21,gamma2,2.3163270200829235e-05,6m,1m,12m
2015-08-24,gamma2,4.9310077022196123e-05,6m,1m,12m
2015-08-25,gamma2,1.9996975459262636e-05,6m,1m,12m
2015-08-26,gamma2,3.592518757186663e-05,6m,1m,12m
2015-08-27,gamma2,2.33540421914102e-05,6m,1m,12m
2015-08-28,gamma2,2.420681724116233e-05,6m,1m,12m
2015-08-31,gamma2,2.9587322718107733e-05,6m,1m,12m
2015-09-01,gamma2,2.856653878114415e-05,6m,1m,12m
2015-09-02,gamma2,4.4119491018526276e-05,6m,1m,12m
2015-09-03,gamma2,3.845659840309117e-05,6m,1m,12m
2015-09-04,gamma2,3.178011771485056e-05,6m,1m,12m
2015-09-08,gamma2,1.6188992188726647e-05,6m,1m,12m
2015-09-09,gamma2,1.58909643405334e-05,6m,1m,12m
2015-09-10,gamma2,1.4554975538915174e-05,6m,1m,12m
2015-09-11,gamma2,-1.1421877174088075e-05,6m,1m,12m
2015-09-14,gamma2,4.7311945121372516e-05,6m,1m,12m
2015-09-15,gamma2,2.715579665483772e-05,6m,1m,12m
2015-09-16,gamma2,2.7214121612861516e-05,6m,1m,12m
2015-09-17,gamma2,3.109095894584484e-05,6m,1m,12m
2015-09-18,gamma2,-1.5118441562260221e-05,6m,1m,12m
2015-09-21,gamma2,2.701287252074806e-05,6m,1m,12m
2015-09-22,gamma2,-1.9913873036293002e-05,6m,1m,12m
2015-09-23,gamma2,-1.7360149988698304e-05,6m,1m,12m
2015-09-24,gamma2,2.2835273318592057e-05,6m,1m,12m
2015-09-25,gamma2,1.857079505581866e-05,6m,1m,12m
2015-09-28,gamma2,1.925407346912411e-05,6m,1m,12m
2015-09-29,gamma2,1.3884627159467987e-05,6m,1m,12m
2015-09-30,gamma2,1.2184381227371224e-05,6m,1m,12m
2015-10-01,gamma2,1.64238896708101e-05,6m,1m,12m
2015-10-02,gamma2,1.122149216590301e-05,6m,1m,12m
2015-10-05,gamma2,7.4025607057090624e-06,6m,1m,12m
2015-10-06,gamma2,8.244594291851063e-06,6m,1m,12m
2015-10-07,gamma2,4.881147688458225e-06,6m,1m,12m
2015-10-08,gamma2,1.2620605546610801e-05,6m,1m,12m
2015-10-09,gamma2,7.371889512578001e-06,6m,1m,12m
2015-10-12,gamma2,-6.833102578726872e-07,6m,1m,12m
2015-10-13,gamma2,3.1920578792472554e-06,6m,1m,12m
2015-10-14,gamma2,3.415364962172756e-06,6m,1m,12m
2015-10-15,gamma2,-8.730502454120417e-07,6m,1m,12m
2015-10-16,gamma2,-2.1244030716322933e-06,6m,1m,12m
2015-10-19,gamma2,-2.883818898528324e-06,6m,1m,12m
2015-10-20,gamma2,1.415418529147985e-06,6m,1m,12m
2015-10-21,gamma2,3.777965735852935e-06,6m,1m,12m
2015-10-22,gamma2,7.441389402002627e-07,6m,1m,12m
2015-10-23,gamma2,4.167208132812592e-06,6m,1m,12m
2015-10-26,gamma2,1.5636410494271832e-06,6m,1m,12m
2015-10-27,gamma2,3.3028402459614783e-06,6m,1m,12m
2015-10-28,gamma2,7.554091923642144e-06,6m,1m,12m
2015-10-29,gamma2,4.981607376477203e-06,6m,1m,12m
2015-10-30,gamma2,4.7909809318523954e-06,6m,1m,12m
2015-11-02,gamma2,6.698488056131788e-07,6m,1m,12m
2015-11-03,gamma2,2.6249076474783563e-09,6m,1m,12m
2015-11-04,gamma2,-1.0824584450242058e-06,6m,1m,12m
2015-11-05,gamma2,-1.3997073491902324e-06,6m,1m,12m
2015-11-06,gamma2,9.352779300758617e-06,6m,1m,12m
2015-11-09,gamma2,1.1554194020349998e-05,6m,1m,12m
2015-11-10,gamma2,1.0045413203753666e-05,6m,1m,12m
2015-11-11,gamma2,1.2113750282691956e-05,6m,1m,12m
2015-11-12,gamma2,1.2425090762528858e-05,6m,1m,12m
2015-11-13,gamma2,-8.312879447494982e-07,6m,1m,12m
2015-11-16,gamma2,-2.134359272333985e-06,6m,1m,12m
2015-11-17,gamma2,1.1908238629997225e-05,6m,1m,12m
2015-11-18,gamma2,7.923900800526921e-07,6m,1m,12m
2015-11-19,gamma2,-7.003664187813702e-07,6m,1m,12m
2015-11-20,gamma2,1.35142951715954e-07,6m,1m,12m
2015-11-23,gamma2,4.771704530485824e-06,6m,1m,12m
2015-11-24,gamma2,4.7276471337549054e-06,6m,1m,12m
2015-11-25,gamma2,8.189010155731967e-06,6m,1m,12m
2015-11-27,gamma2,7.917231330238215e-06,6m,1m,12m
2015-11-30,gamma2,8.306045026580552e-06,6m,1m,12m
2015-12-01,gamma2,4.82326570951983e-06,6m,1m,12m
2015-12-02,gamma2,2.9162564294910874e-06,6m,1m,12m
2015-12-03,gamma2,1.0232915063165997e-05,6m,1m,12m
2015-12-04,gamma2,6.583277443471232e-06,6m,1m,12m
2015-12-07,gamma2,3.244999997579269e-06,6m,1m,12m
2015-12-08,gamma2,1.1400040328936086e-05,6m,1m,12m
2015-12-09,gamma2,9.459199472484715e-06,6m,1m,12m
2015-12-10,gamma2,3.3186242626385832e-06,6m,1m,12m
2015-12-11,gamma2,-1.3619768353541717e-05,6m,1m,12m
2015-12-14,gamma2,-2.760526157707071e-06,6m,1m,12m
2015-12-15,gamma2,-3.622044578182656e-06,6m,1m,12m
2015-12-16,gamma2,1.2948656471463983e-06,6m,1m,12m
2015-12-17,gamma2,9.271195796968192e-06,6m,1m,12m
2015-12-18,gamma2,7.459696972439688e-06,6m,1m,12m
2015-12-21,gamma2,7.736591956014072e-06,6m,1m,12m
2015-12-22,gamma2,7.128522121127773e-06,6m,1m,12m
2015-12-23,gamma2,8.27226252086438e-06,6m,1m,12m
2015-12-24,gamma2,7.705921244732543e-06,6m,1m,12m
2015-12-28,gamma2,7.260180548727685e-06,6m,1m,12m
2015-12-29,gamma2,5.659577816083504e-06,6m,1m,12m
2015-12-30,gamma2,7.4461426199307675e-06,6m,1m,12m
2015-12-31,gamma2,1.3532316668449486e-05,6m,1m,12m
2016-01-04,gamma2,-5.115931446850718e-06,6m,1m,12m
2016-01-05,gamma2,-4.032426272366729e-06,6m,1m,12m
2016-01-06,gamma2,-4.3698030184837107e-07,6m,1m,12m
2016-01-07,gamma2,-1.459416738085559e-05,6m,1m,12m
2016-01-08,gamma2,-1.7462720450836714e-06,6m,1m,12m
2016-01-11,gamma2,6.953379955121698e-06,6m,1m,12m
2016-01-12,gamma2,2.3098770152221868e-06,6m,1m,12m
2016-01-13,gamma2,8.732941853796466e-06,6m,1m,12m
2016-01-14,gamma2,2.943241248197223e-06,6m,1m,12m
2016-01-15,gamma2,6.2647819525158e-06,6m,1m,12m
2016-01-19,gamma2,8.568133287582277e-06,6m,1m,12m
2016-01-20,gamma2,2.118129029260074e-05,6m,1m,12m
2016-01-21,gamma2,9.094748490874005e-06,6m,1m,12m
2016-01-22,gamma2,2.1708735102816525e-05,6m,1m,12m
2016-01-25,gamma2,1.616916594355058e-05,6m,1m,12m
2016-01-26,gamma2,2.0422110044940644e-05,6m,1m,12m
2016-01-27,gamma2,2.857948703461944e-05,6m,1m,12m
2016-01-28,gamma2,1.869791894789245e-05,6m,1m,12m
2016-01-29,gamma2,2.6890885771080603e-05,6m,1m,12m
2016-02-01,gamma2,1.0152422322079216e-05,6m,1m,12m
2016-02-02,gamma2,8.662609436891036e-06,6m,1m,12m
2016-02-03,gamma2,2.164592470751835e-05,6m,1m,12m
2016-02-04,gamma2,2.370722555642888e-05,6m,1m,12m
2016-02-05,gamma2,9.254986867357466e-06,6m,1m,12m
